FANCM	0.623099694794664	1
ATRIP	0.474376832189729	2
UBE2T	0.418568357641714	3
CDC6	0.418134763128275	4
FAAP100	0.365906440044844	5
CENPE	0.34681284335123	6
TPRKB	0.322484746566796	7
BRCA1	0.305987307846997	8
TSEN2	0.299520464609467	9
ERCC1	0.297183831448553	10
RPA1	0.296892449052452	11
BUB3	0.291608812849774	12
SMC2	0.288749045545333	13
SMC4	0.28400432618634	14
XRCC3	0.273840192582855	15
MCM6	0.268501300389019	16
XRCC2	0.259186781686765	17
FAAP24	0.251656546120737	18
RPA2	0.248041108957205	19
MCM2	0.244193258700683	20
FAAP20	0.241049379223908	21
ATM	0.235290805297579	22
RAD51B	0.233523319280774	23
XRCC5	0.231977114730601	24
MCM3	0.231338299803989	25
CENPS	0.230860522401764	26
RAD51D	0.228243607329864	27
TOPBP1	0.226844206041678	28
RPA3	0.226036494533182	29
TUBGCP5	0.223846489042881	30
RMI2	0.223577089958103	31
MCM4	0.223549793248784	32
MCM5	0.217132013678617	33
TSEN34	0.216712143729064	34
CHEK1	0.215271289040952	35
APC	0.215207641558239	36
NCAPH	0.213076460074727	37
CEP63	0.207312663642211	38
BARD1	0.20532099492625	39
ESCO2	0.205023033107332	40
CDC45	0.204507887046999	41
ORC5	0.204114054199635	42
EXO1	0.203659416397977	43
MDC1	0.201505171092937	44
CDK1	0.200540105998764	45
EME1	0.20005682225391	46
TUBGCP3	0.198687395404588	47
NCAPG2	0.198340562823519	48
ORC3	0.197104567063038	49
ERCC2	0.196861275001593	50
NCAPH2	0.196849074252868	51
WRN	0.196223575420939	52
RAD51AP1	0.196189059200413	53
XPA	0.195631907855048	54
RFC4	0.194869774070919	55
ERCC3	0.194585906403779	56
FAN1	0.193873380690699	57
GINS2	0.193492088018169	58
GINS4	0.192581994321565	59
RAD52	0.191188121235407	60
MUS81	0.191087400868513	61
XRCC6	0.189493697941671	62
NCAPG	0.189015507436325	63
RAD17	0.187290438549509	64
DPM3	0.186274231564045	65
EP300	0.183665518223444	66
ORC2	0.183227757637641	67
FEN1	0.181945933219813	68
CDC20	0.180858017565644	69
DPM2	0.180266729140033	70
MLH1	0.179883763398061	71
TP53	0.17909518341615	72
MCM10	0.176417030155295	73
MSH2	0.176151335440084	74
MSH6	0.175524343570919	75
CDC7	0.173426698102415	76
CDCA5	0.172999726435835	77
PLK1	0.16986741615855	78
MAD2L1	0.168929889020876	79
PCNA	0.167715199675901	80
POLN	0.165515141804875	81
TP53BP1	0.16529401419858	82
AURKB	0.165071305565025	83
XRCC1	0.1649858593722	84
DBF4	0.164700756979463	85
TRAPPC3	0.164485873698278	86
CDK6	0.163722992896548	87
TRAPPC2	0.16370484834502	88
SLX1B	0.162179287998535	89
TIPIN	0.161779345090635	90
NDC80	0.16014665296927	91
RFC2	0.159609800484989	92
PRIM2	0.15933700979705	93
CLP1	0.159235853229617	94
METTL1	0.158696051225345	95
