CASQ2	1.69685294162641	1
RYR2	1.2397045844969	2
ANK2	1.13188796870765	3
SNTA1	1.09206850594863	4
SCN4B	1.06827711755145	5
KCNE4	1.05990030046864	6
CACNB2	1.00920532386232	7
GPD1L	0.966512575819379	8
KCNE5	0.929346942469026	9
KCNE3	0.868945082648362	10
AKAP9	0.829433263872269	11
TRPM4	0.802970356813558	12
PKP2	0.79797353434646	13
SCN1B	0.664368688629715	14
HCN4	0.65875749585625	15
DSC2	0.597981140084116	16
KCNJ8	0.560823085011359	17
KCND3	0.513574196548989	18
KCNN2	0.510245038010247	19
JPH2	0.505658970435783	20
CAV3	0.482993310236333	21
CACNA2D1	0.47376284530526	22
KCNB1	0.472960384192595	23
SCN3B	0.470445707073054	24
EMC10	0.455949409828607	25
KCNJ5	0.455227694379125	26
RYR1	0.45520611547457	27
KCNA5	0.455047663173241	28
KCNIP2	0.453374320638356	29
FKBP1B	0.446790848120831	30
KCNQ4	0.443318792499947	31
HRC	0.437133486923171	32
KCNJ4	0.433400963729482	33
RANGRF	0.432500494573089	34
SCN2B	0.427432984047781	35
ALG10B	0.425723990052198	36
KCNJ3	0.419519271323802	37
ALG10	0.419112608394369	38
RYR3	0.402525034069354	39
ASPH	0.402487437960409	40
SCN4A	0.392184905987129	41
KCNN4	0.389535833623005	42
SCN10A	0.384811495153785	43
GJA5	0.382892488391509	44
KCNN1	0.376388226759921	45
KCNJ16	0.36794666265871	46
CTNNA3	0.36633783019477	47
KCNQ2	0.363172534245969	48
MYBPC3	0.361715931022866	49
KCNQ3	0.357627297596876	50
NOS1AP	0.357177690587722	51
KCNJ12	0.35232022515379	52
KCNK1	0.351197747194299	53
KCNAB1	0.348817036003952	54
TMEM43	0.348534717915648	55
KCNA3	0.347420814656367	56
KCNA4	0.341506820665806	57
KCNN3	0.339212332120281	58
KCNC1	0.327729684364453	59
KCNJ11	0.32631654094041	60
KCNQ1OT1	0.325969263322782	61
CDKN1C	0.322849467402721	62
KCNH1	0.322496434123871	63
NUP155	0.321901041140646	64
CACNB1	0.321457249059275	65
KCNH6	0.319610743548555	66
CACNA1S	0.319195606497385	67
EMC8	0.317942844812162	68
KCNQ5	0.315767327087908	69
PRKAG2	0.314974591434222	70
EMC4	0.312334177803536	71
KCND2	0.310762957133427	72
CACNA1D	0.308585886477063	73
MYOZ2	0.304867183230599	74
TNNT2	0.302319120564707	75
AKAP5	0.302034856189096	76
SLN	0.300237088482121	77
JPH1	0.298248108875564	78
EMC3	0.287812574638798	79
ABCC9	0.28754313444625	80
KCNC2	0.283754773698586	81
RNF207	0.282780540933276	82
NAV1	0.281495940094982	83
SCN2A	0.281198972161224	84
HCN3	0.280005939116542	85
TNNI3	0.279407467758831	86
KCNJ13	0.273882713030371	87
KCNAB2	0.273047039514152	88
KCNJ18	0.270291677068535	89
KCNA1	0.268386416551586	90
CACNA1A	0.26732790473177	91
KCNA2	0.266647019025425	92
KCNK5	0.264023488562265	93
CRYAB	0.26083912363349	94
KCNJ10	0.259406192378245	95
KCNMA1	0.258819796057818	96
EMC7	0.258596489080297	97
FGF12	0.258322295450073	98
KCNMB1	0.257279202600166	99
EMC2	0.257211403069938	100
IGF2	0.253205870957138	101
SLC8A1	0.247715392700553	102
HCN2	0.245470133640782	103
PHKG1	0.239574252655454	104
CACNA1E	0.237352231452806	105
SCN3A	0.236536457009259	106
CACNA1F	0.235585855793738	107
ATP1B1	0.233955810813516	108
RBM20	0.232810440432831	109
KCNC4	0.232668785934385	110
MYH6	0.232156490382334	111
CACNA1G	0.231789115000174	112
CACNA1B	0.230799041642006	113
KCNJ1	0.230053482018035	114
SCN8A	0.228409249122739	115
SCN1A	0.226612060960357	116
ATP2A2	0.224884718061513	117
CACNA1H	0.224690715694673	118
KCND1	0.224439941284006	119
KCNA10	0.224056029027665	120
CAMK2D	0.222155546029717	121
TTN	0.221621470696692	122
SCN9A	0.220922749191206	123
GJA1	0.220310898871769	124
KCNB2	0.218003731428295	125
TRPV4	0.217226706531911	126
KCNH5	0.215903786130725	127
MYLK	0.214574934808812	128
TCAP	0.21415362407386	129
CSRP3	0.21356651617884	130
NPPA	0.213289373066939	131
KCNJ14	0.212394195698271	132
PHKB	0.211433028442347	133
KCNAB3	0.209456817041885	134
KCNG2	0.207611528522373	135
KCNK18	0.206505872869754	136
ACTN2	0.206167206628961	137
SLMAP	0.204793104690979	138
AKAP6	0.204725589989321	139
CAMK2B	0.20399480733144	140
ANK3	0.202955151372023	141
CACNB3	0.202383951928872	142
DLG1	0.202030048696823	143
DSG2	0.201002854379634	144
PDE1A	0.20053862975831	145
MYH7	0.199842897693696	146
GATA5	0.199040872787199	147
ORAI1	0.198755764512697	148
CACNA2D2	0.197546168448149	149
KCNA7	0.196365969286959	150
HCN1	0.194864243841775	151
SDHAF3	0.192862331888175	152
SP4	0.190809259867996	153
JUP	0.187984339825449	154
IQCG	0.18795668380419	155
ACTC1	0.187234408802804	156
CAMK2A	0.186030288278106	157
ATP1A1	0.185751916821489	158
TRPV1	0.18566492373815	159
NOS1	0.18563274016833	160
LRRC8E	0.185590361721893	161
CACNB4	0.185377259732375	162
ATP1B2	0.184287457147165	163
KCNG1	0.183866572355203	164
TRPC3	0.18348958639859	165
SCN7A	0.182502191037155	166
MYL3	0.181737800732693	167
KCNK3	0.181664668591566	168
KCNK2	0.181463492529861	169
MYL2	0.181031041582584	170
KCNRG	0.180905712898868	171
GJD3	0.180515696075345	172
ATP4A	0.179491929881584	173
IRX5	0.179301561226489	174
CAMK1	0.178925492012234	175
H19	0.178632923589653	176
SYNPO2L	0.177647900694793	177
SLC12A2	0.177252479574419	178
SRI	0.176566294845222	179
CAMK1D	0.176248027175716	180
CACNA1I	0.174150465801652	181
NRGN	0.174135863194954	182
DPP6	0.173584843637775	183
KCNS1	0.173266618095031	184
SLC9A1	0.173085299832569	185
KCNT2	0.172224305859795	186
ORAI2	0.172127123912819	187
PDE1B	0.171560366276069	188
ATP1A2	0.171364079917355	189
PLN	0.171265441930067	190
ORAI3	0.171012790115852	191
ATP2B4	0.170343687760035	192
KCNC3	0.16829970930822	193
PHKG2	0.167744651617645	194
PHLDA2	0.167076915131391	195
PHKA1	0.167071429836343	196
TRPC1	0.166982276575196	197
GJC1	0.164730895473407	198
RIMBP2	0.162889055201147	199
KCNIP1	0.162445010038493	200
FKBP1A	0.160864557728984	201
MYL7	0.160624752261591	202
KCNMB3	0.15977083929568	203
CAV2	0.15913999500229	204
UNC13C	0.158515205217789	205
ITPR2	0.158353354780064	206
ATP2A1	0.158015456645618	207
KCNV2	0.156260171339734	208
C3ORF52	0.156104204878088	209
KCNK16	0.156035219822073	210
AKAP7	0.156027296474902	211
CAMKK2	0.155935570284302	212
TPM1	0.155696492611663	213
MYLK2	0.155526790550319	214
MYLPF	0.155460953671875	215
CACNG1	0.154242362413871	216
PDE1C	0.153602232320681	217
DLG4	0.153227569531585	218
LDB3	0.153047222600298	219
CAMKK1	0.152847760456073	220
CBY3	0.152311401949879	221
CACNA2D3	0.151897043382561	222
OBSCN	0.151883858070896	223
CNGA2	0.151440441855297	224
MPV17L2	0.149554484372496	225
NOS3	0.149107806404804	226
SLC22A18AS	0.148556188219282	227
ITPR1	0.148064600094369	228
KCNS2	0.148019560160547	229
CALD1	0.147541761092685	230
CAMK2G	0.147170605334805	231
