SUCLG1	0.011785	1
PHKG1	0.011690	2
AGPAT2	0.009259	3
BSCL2	0.009259	4
PARVB	0.008030	5
DAG1	0.007154	6
SSPN	0.005346	7
SGCG	0.005346	8
SGCD	0.005084	9
SGCB	0.005084	10
CALM1	0.004374	11
SMIM20	0.004303	12
SHARPIN	0.002930	13
COX16	0.002807	14
SURF1	0.002807	15
COX6C	0.002807	16
COA3	0.002807	17
COA1	0.002807	18
COX15	0.002807	19
MT-CO3	0.002807	20
CMC1	0.002807	21
COX14	0.002807	22
TIMM21	0.002807	23
COX4I1	0.002807	24
COX5A	0.002807	25
SUCLG2	0.002083	26
ECSIT	0.001396	27
RNF31	0.001357	28
BIRC3	0.001267	29
TNFRSF1A	0.001230	30
TNF	0.001193	31
TRADD	0.001193	32
GAPDH	0.001192	33
RIPK1	0.001190	34
NDUFAF1	0.001108	35
TAB1	0.001072	36
TNIP1	0.000998	37
TAB2	0.000995	38
TRAF6	0.000975	39
TRAF2	0.000964	40
MAP3K7	0.000802	41
ARHGEF6	0.000733	42
IKBKB	0.000621	43
NDUFA1	0.000580	44
MT-ND1	0.000580	45
IKBKG	0.000565	46
CHUK	0.000535	47
UTRN	0.000457	48
SGCE	0.000457	49
ILK	0.000388	50
NOS3	0.000358	51
ACTN1	0.000304	52
CAV1	0.000303	53
KCNQ4	0.000219	54
FKBP8	0.000131	55
BIRC2	0.000117	56
ATP2A2	0.000111	57
CAMK2A	0.000106	58
HTT	0.000094	59
CABIN1	0.000090	60
TGM2	0.000087	61
CS	0.000078	62
BCL2	0.000077	63
KPNA1	0.000073	64
HSP90AA1	0.000068	65
MALT1	0.000063	66
FADD	0.000061	67
TNFRSF1B	0.000060	68
XPNPEP3	0.000060	69
TAB3	0.000057	70
H2BU1	0.000056	71
CALR	0.000056	72
UBE2V1	0.000053	73
BCL10	0.000051	74
FKBP5	0.000051	75
PDIA3	0.000050	76
HMGB2	0.000050	77
EIF3L	0.000049	78
SSB	0.000046	79
TOMM20	0.000042	80
TNFRSF11A	0.000041	81
NOSTRIN	0.000041	82
CDC37	0.000040	83
HMGB1	0.000039	84
NDUFS3	0.000039	85
PELI1	0.000038	86
IRAK4	0.000038	87
YWHAQ	0.000037	88
CASP8	0.000036	89
TRAF3	0.000036	90
HSP90AB1	0.000035	91
H4C1	0.000033	92
IRAK1	0.000031	93
SSRP1	0.000031	94
ERC1	0.000029	95
COPB2	0.000028	96
SPAG9	0.000028	97
SUPT16H	0.000027	98
EPRS1	0.000026	99
LIMS1	0.000025	100
LIMS2	0.000025	101
TBK1	0.000025	102
NFKBIE	0.000025	103
SQSTM1	0.000025	104
HNRNPR	0.000024	105
NLK	0.000024	106
PARVA	0.000024	107
HSPA5	0.000024	108
TANK	0.000023	109
PLN	0.000023	110
NFKBIA	0.000022	111
TBKBP1	0.000022	112
AZI2	0.000022	113
NPM1	0.000021	114
MT-ND3	0.000021	115
NDUFA9	0.000021	116
NDUFS7	0.000021	117
NDUFA6	0.000021	118
MT-ND2	0.000021	119
NCOA2	0.000020	120
RO60	0.000020	121
NDUFB6	0.000020	122
PRKCZ	0.000020	123
TNIP2	0.000020	124
NFKB1	0.000019	125
NFKB2	0.000019	126
REL	0.000019	127
SEC16A	0.000019	128
USP2	0.000019	129
SIVA1	0.000018	130
PABPC1	0.000018	131
RELA	0.000018	132
XIAP	0.000016	133
SRC	0.000016	134
FBXW7	0.000014	135
MAP3K14	0.000014	136
ATG16L1	0.000013	137
TXLNA	0.000013	138
CCAR1	0.000013	139
ITPR3	0.000013	140
POLR1E	0.000013	141
PDCD2	0.000013	142
RASAL2	0.000013	143
POLR1D	0.000013	144
LRPPRC	0.000013	145
MTIF2	0.000013	146
MCC	0.000013	147
POLR1A	0.000013	148
POLR1G	0.000013	149
IQGAP2	0.000013	150
FBXW11	0.000013	151
NFKBIB	0.000013	152
POLR1B	0.000012	153
NCOA3	0.000012	154
ELP1	0.000012	155
KPNA2	0.000012	156
STAT3	0.000012	157
YEATS2	0.000011	158
DR1	0.000011	159
ZZZ3	0.000011	160
KAT14	0.000011	161
MBIP	0.000011	162
KPNA3	0.000010	163
HSPA8	0.000010	164
GNA11	0.000010	165
EPAS1	0.000010	166
SYNCRIP	0.000010	167
GLG1	0.000010	168
VDAC1	0.000009	169
MAP3K8	0.000009	170
RELB	0.000009	171
NDUFV3	0.000009	172
MT-ND4L	0.000009	173
NDUFS4	0.000009	174
NDUFA13	0.000009	175
NDUFS2	0.000009	176
NDUFA7	0.000009	177
NDUFV1	0.000009	178
NDUFC1	0.000009	179
NDUFV2	0.000009	180
NDUFA5	0.000009	181
NDUFA2	0.000009	182
NDUFA12	0.000009	183
NDUFA3	0.000009	184
MT-ND6	0.000009	185
NDUFA10	0.000009	186
NDUFS5	0.000009	187
NDUFS6	0.000009	188
NDUFA8	0.000009	189
NDUFS8	0.000009	190
NDUFA11	0.000009	191
NDUFS1	0.000009	192
UBAP2L	0.000009	193
NDUFB3	0.000009	194
NDUFB7	0.000009	195
NDUFB11	0.000009	196
MT-ND5	0.000009	197
NDUFB10	0.000009	198
NDUFB5	0.000009	199
NDUFAB1	0.000009	200
NDUFB1	0.000009	201
NDUFC2	0.000009	202
NDUFB2	0.000009	203
NDUFB4	0.000009	204
NDUFB8	0.000009	205
NDUFA4	0.000009	206
NDUFB9	0.000009	207
POLR2H	0.000009	208
POLR2L	0.000009	209
CCAR2	0.000009	210
TRPC1	0.000009	211
CREBBP	0.000009	212
LRRC7	0.000009	213
SLN	0.000008	214
AKAP8L	0.000008	215
TADA2A	0.000008	216
AKT1	0.000008	217
RPL13A	0.000008	218
CUL1	0.000008	219
JUP	0.000008	220
VCL	0.000008	221
SKP1	0.000008	222
TLN1	0.000007	223
POLE4	0.000007	224
OPTN	0.000007	225
PDE4B	0.000007	226
IKBKE	0.000007	227
DYNC1LI1	0.000007	228
POLE3	0.000007	229
SGF29	0.000007	230
GTF2I	0.000007	231
ESR1	0.000006	232
PKD1	0.000006	233
CDH1	0.000006	234
CISD2	0.000006	235
BFAR	0.000006	236
ARNT	0.000006	237
TADA3	0.000006	238
PPP6R1	0.000006	239
PPP6R2	0.000006	240
ANKRD28	0.000006	241
PPP6C	0.000006	242
FYB1	0.000006	243
CARD11	0.000006	244
RPL6	0.000005	245
RPS13	0.000005	246
BCAR1	0.000005	247
RPL30	0.000005	248
RAB11A	0.000005	249
KAT2A	0.000005	250
RPL4	0.000005	251
RPS11	0.000005	252
RPL8	0.000005	253
PTK2	0.000005	254
FBL	0.000005	255
UBN1	0.000005	256
BTRC	0.000005	257
PXN	0.000005	258
RAB8A	0.000004	259
WDR5	0.000004	260
LRRK2	0.000004	261
DISC1	0.000004	262
FAS	0.000004	263
KTN1	0.000004	264
PHB	0.000004	265
CFLAR	0.000004	266
CTNNB1	0.000004	267
CASP10	0.000004	268
PIK3R4	0.000004	269
BECN1	0.000004	270
UVRAG	0.000004	271
IRAK2	0.000004	272
IRAK3	0.000004	273
UBE2N	0.000003	274
ACTN4	0.000003	275
AK2	0.000003	276
YBX3	0.000003	277
PTCD3	0.000003	278
ITGA5	0.000003	279
HIRA	0.000003	280
DDX3X	0.000003	281
ITGA2B	0.000003	282
ATP2A1	0.000003	283
PIK3C3	0.000003	284
CSNK2A1	0.000003	285
CSNK2A2	0.000003	286
CSNK2B	0.000003	287
DHX30	0.000003	288
FN1	0.000003	289
H2BC3	0.000003	290
OTC	0.000003	291
H2AC18	0.000002	292
MAP2K5	0.000002	293
PARP1	0.000002	294
MAP3K11	0.000002	295
S1PR4	0.000002	296
CTCF	0.000002	297
OGT	0.000002	298
MAP1LC3A	0.000002	299
CHDH	0.000002	300
DNM1L	0.000002	301
NMNAT2	0.000002	302
ITGB3	0.000002	303
YWHAB	0.000002	304
TRAF7	0.000002	305
PDRG1	0.000002	306
MARK2	0.000002	307
YWHAH	0.000002	308
TOMM7	0.000002	309
TOMM6	0.000002	310
TOMM70	0.000002	311
TOMM5	0.000002	312
BCL2L1	0.000002	313
H2AZ1	0.000002	314
YWHAG	0.000002	315
YWHAZ	0.000002	316
TOMM40	0.000002	317
HOMER3	0.000002	318
MAP3K3	0.000002	319
DNAJC7	0.000002	320
TOMM22	0.000002	321
LMNA	0.000001	322
FKBPL	0.000001	323
MT-ND4	0.000001	324
YWHAE	0.000001	325
PFDN2	0.000001	326
PAPOLA	0.000001	327
HTRA2	0.000001	328
ITGB1	0.000001	329
DDR1	0.000001	330
NEK9	0.000001	331
TOP2A	0.000001	332
PKM	0.000001	333
LATS1	0.000001	334
PTGES3	0.000001	335
WWC1	0.000001	336
LPAR2	0.000001	337
NCOA1	0.000001	338
WDFY2	0.000001	339
TP53	0.000001	340
HSPA4	0.000001	341
SGK1	0.000001	342
H2BC14	0.000001	343
ZRANB2	0.000001	344
BCCIP	0.000001	345
G3BP1	0.000001	346
HAX1	0.000001	347
STING1	0.000001	348
LSM8	0.000001	349
EIF3I	0.000001	350
EIF3K	0.000001	351
EIF3G	0.000001	352
EIF3M	0.000001	353
EIF3F	0.000001	354
EIF3E	0.000001	355
EIF3A	0.000001	356
EIF3C	0.000001	357
EIF3D	0.000001	358
EIF3J	0.000001	359
EIF3H	0.000001	360
HJURP	0.000001	361
H2AC1	0.000001	362
KRAS	0.000001	363
MAPK12	0.000001	364
MAPT	0.000001	365
GSK3B	0.000001	366
BANF1	0.000001	367
BCL3	0.000001	368
LMNB1	0.000001	369
DARS1	0.000001	370
KARS1	0.000001	371
MARS1	0.000001	372
AIMP1	0.000001	373
AIMP2	0.000001	374
IARS1	0.000001	375
EEF1E1	0.000001	376
RARS1	0.000001	377
LARS1	0.000001	378
CAPN1	0.000001	379
ACTB	0.000001	380
EIF3B	0.000001	381
EMD	0.000001	382
PRKCI	0.000001	383
THSD1	0.000001	384
HES1	0.000001	385
ZNF326	0.000001	386
CENPN	0.000001	387
SP1	0.000001	388
CENPA	0.000001	389
CENPB	0.000001	390
CENPT	0.000001	391
RSF1	0.000001	392
ATF2	0.000001	393
HK1	0.000001	394
PPIF	0.000001	395
SPG7	0.000001	396
CENPI	0.000001	397
CENPL	0.000001	398
CENPC	0.000001	399
CENPH	0.000001	400
HNRNPK	0.000001	401
SAP130	0.000001	402
SIN3B	0.000001	403
ARNTL	0.000001	404
PRKCD	0.000001	405
STUB1	0.000001	406
SUDS3	0.000001	407
CDKN1A	0.000001	408
KAT2B	0.000001	409
CSF3R	0.000001	410
CDX2	0.000001	411
CDAN1	0.000001	412
PRR7	0.000001	413
POU2F2	0.000001	414
SETD1A	0.000001	415
DNTT	0.000001	416
SLC9A3R1	0.000001	417
EMSY	0.000001	418
NONO	0.000001	419
H2AC20	0.000001	420
H2BC21	0.000001	421
DNTTIP2	0.000001	422
ORAI1	0.000001	423
CTNND2	0.000001	424
SMAD1	0.000001	425
H3-3A	0.000001	426
ZFP91	0.000001	427
SHCBP1	0.000001	428
COBLL1	0.000001	429
NUP93	0.000001	430
PLPPR3	0.000001	431
ZC3H13	0.000001	432
WDR11	0.000001	433
RBBP4	0.000001	434
RACGAP1	0.000001	435
KIF23	0.000001	436
LAMA3	0.000001	437
PTPRB	0.000001	438
SVIL	0.000001	439
P2RX7	0.000001	440
TRPC7	0.000001	441
POU2F1	0.000001	442
ADGRG1	0.000001	443
ELP3	0.000001	444
ELP2	0.000001	445
ELP6	0.000001	446
ELP5	0.000001	447
ELP4	0.000001	448
CBX3	0.000001	449
CENPO	0.000001	450
CENPK	0.000001	451
CENPU	0.000001	452
CENPM	0.000001	453
SNRPD1	0.000001	454
HLF	0.000001	455
ITPR1	0.000001	456
MAK	0.000000	457
MPP3	0.000000	458
IPO4	0.000000	459
FLOT2	0.000000	460
HAT1	0.000000	461
CHAF1A	0.000000	462
BMI1	0.000000	463
CITED1	0.000000	464
CBX8	0.000000	465
ITGB2	0.000000	466
NQO2	0.000000	467
PI4KA	0.000000	468
VAMP2	0.000000	469
POLR2A	0.000000	470
DDB1	0.000000	471
CUL4A	0.000000	472
SAP30	0.000000	473
OSTF1	0.000000	474
TARBP2	0.000000	475
WWTR1	0.000000	476
RING1	0.000000	477
EP300	0.000000	478
ASF1A	0.000000	479
CHAF1B	0.000000	480
HIF1A	0.000000	481
CD81	0.000000	482
TRPC3	0.000000	483
HCFC1	0.000000	484
AR	0.000000	485
ASF1B	0.000000	486
NASP	0.000000	487
H3C1	0.000000	488
GNAQ	0.000000	489
ZNF335	0.000000	490
CAMK2D	0.000000	491
MSH2	0.000000	492
RRN3	0.000000	493
RBBP7	0.000000	494
LSM2	0.000000	495
ASH2L	0.000000	496
RBX1	0.000000	497
MSH6	0.000000	498
YY1	0.000000	499
CDCP1	0.000000	500
RNF2	0.000000	501
SIN3A	0.000000	502
ANXA2	0.000000	503
ILF3	0.000000	504
SMARCA5	0.000000	505
OTUB1	0.000000	506
UBE2V2	0.000000	507
HDGF	0.000000	508
APEX1	0.000000	509
RAB11FIP1	0.000000	510
HNRNPU	0.000000	511
VIM	0.000000	512
HDAC2	0.000000	513
NMI	0.000000	514
AGO2	0.000000	515
COMMD1	0.000000	516
IQGAP1	0.000000	517
PDCD4	0.000000	518
HNRNPL	0.000000	519
DDX39A	0.000000	520
CKB	0.000000	521
SMAD3	0.000000	522
CNKSR1	0.000000	523
CSE1L	0.000000	524
LEMD3	0.000000	525
CD47	0.000000	526
API5	0.000000	527
BIN1	0.000000	528
EHBP1	0.000000	529
JUN	0.000000	530
CTTN	0.000000	531
DHX38	0.000000	532
TCL1A	0.000000	533
RHOT1	0.000000	534
ZNF365	0.000000	535
DRD2	0.000000	536
DCTN1	0.000000	537
DYNC1I1	0.000000	538
H1-1	0.000000	539
GNA13	0.000000	540
HUWE1	0.000000	541
HDAC1	0.000000	542
FBXO10	0.000000	543
FBXW2	0.000000	544
PDLIM1	0.000000	545
FOXO1	0.000000	546
ABCB1	0.000000	547
SUPT6H	0.000000	548
NPHP1	0.000000	549
C1QBP	0.000000	550
SIRT1	0.000000	551
PAIP1	0.000000	552
CSDE1	0.000000	553
MCM2	0.000000	554
RELCH	0.000000	555
OSBP	0.000000	556
CKS1B	0.000000	557
TOP2B	0.000000	558
HSPA1A	0.000000	559
DHX9	0.000000	560
THRA	0.000000	561
APP	0.000000	562
RAB11FIP2	0.000000	563
CDK7	0.000000	564
MYO5B	0.000000	565
APPL1	0.000000	566
RACK1	0.000000	567
WTAP	0.000000	568
SRRT	0.000000	569
VIRMA	0.000000	570
RHOA	0.000000	571
CRY2	0.000000	572
HNRNPD	0.000000	573
NEDD8	0.000000	574
NCL	0.000000	575
IL6ST	0.000000	576
ITGAE	0.000000	577
ITGB7	0.000000	578
FBH1	0.000000	579
ZC3HC1	0.000000	580
FBXO17	0.000000	581
FBXO6	0.000000	582
FBXO11	0.000000	583
FBXO31	0.000000	584
FBXO44	0.000000	585
FBXO27	0.000000	586
DGCR8	0.000000	587
FUS	0.000000	588
RBL2	0.000000	589
FBXL3	0.000000	590
DDX21	0.000000	591
SRPK1	0.000000	592
RBPJ	0.000000	593
CRY1	0.000000	594
SMAD2	0.000000	595
LARP1	0.000000	596
SHFL	0.000000	597
HNRNPC	0.000000	598
CDKN2A	0.000000	599
DICER1	0.000000	600
SMARCA4	0.000000	601
SMAD4	0.000000	602
MAML1	0.000000	603
INPP5K	0.000000	604
RXRA	0.000000	605
RARA	0.000000	606
TRIM33	0.000000	607
TBL3	0.000000	608
AHR	0.000000	609
FEZ1	0.000000	610
PIK3R1	0.000000	611
ARID1B	0.000000	612
TAF6L	0.000000	613
PRPF8	0.000000	614
SUPT3H	0.000000	615
TAF5L	0.000000	616
SMARCC2	0.000000	617
SMARCC1	0.000000	618
HNRNPM	0.000000	619
